đôi	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
80	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	O
ô	B-tv
tô	I-tv
30	B-if1
chỗ	I-if1
ngồi	I-if1
đi	O
trên	B-l
đường	I-l
đôi	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
100	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	O
ô	B-tv
tô	I-tv
25	B-if1
chỗ	I-if1
ngồi	I-if1
đi	O
trên	B-l
đường	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
thì	O
được	O
phép	O
đi	O
với	O
tốc	B-sp
độ	I-sp
tối	O
đa	O
là	B-qt
bao	I-qt
nhiêu	I-qt

xe	O
ô	B-tv
tô	I-tv
27	B-if1
chỗ	I-if1
ngồi	I-if1
đi	O
trên	B-l
đường	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
80	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	O
ô	B-tv
tô	I-tv
26	B-if1
chỗ	I-if1
ngồi	I-if1
đi	O
trên	B-l
đường	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
100	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
2	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
thì	O
xe	O
ô	B-tv
tô	I-tv
20	B-if1
chỗ	I-if1
ngồi	I-if1
được	O
phép	O
đi	O
với	O
tốc	B-sp
độ	I-sp
tối	O
đa	O
là	B-qt
bao	I-qt
nhiêu	I-qt

xe	O
ô	B-tv
tô	I-tv
7	B-if1
chỗ	I-if1
ngồi	I-if1
đi	O
trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
2	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
100	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	O
ô	B-tv
tô	I-tv
7	B-if1
chỗ	I-if1
ngồi	I-if1
đi	O
trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
3	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
80	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	O
ô	B-tv
tô	I-tv
7	B-if1
chỗ	I-if1
đi	O
trên	B-l
đường	I-l
hai	I-l
chiều	I-l
không	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
thì	O
được	O
phép	O
đi	O
với	O
tốc	B-sp
độ	I-sp
tối	O
đa	O
là	B-qt
bao	I-qt
nhiêu	I-qt

xe	O
ô	B-tv
tô	I-tv
30	B-if1
chỗ	I-if1
đi	O
trên	B-l
đường	I-l
hai	I-l
chiều	I-l
không	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
giữa	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
80	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	O
ô	B-tv
tô	I-tv
30	B-if1
chỗ	I-if1
đi	O
trên	B-l
đường	I-l
hai	I-l
chiều	I-l
không	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
giữa	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
100	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
1	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
thì	O
xe	O
ô	B-tv
tô	I-tv
20	B-if1
chỗ	I-if1
được	O
phép	O
đi	O
với	O
tốc	B-sp
độ	I-sp
tối	O
đa	O
là	B-qt
bao	I-qt
nhiêu	I-qt

xe	O
ô	B-tv
tô	I-tv
20	B-if1
chỗ	I-if1
đi	O
trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
1	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
90	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	O
ô	B-tv
tô	I-tv
30	B-if1
chỗ	I-if1
đi	O
trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
1	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
70	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

ngoài	B-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
xe	B-tv
tải	I-tv
có	O
trọng	B-if1
lượng	I-if1
3	I-if1
5	I-if1
tấn	I-if1
được	O
phép	O
đi	B-qt
tối	I-qt
đa	I-qt
là	I-qt
bao	I-qt
nhiêu	I-qt

xe	B-tv
tải	I-tv
có	O
trọng	B-if1
lượng	I-if1
2	I-if1
5	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
đôi	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
thì	O
được	O
phép	O
đi	O
với	O
tốc	B-sp
độ	I-sp
tối	O
đa	O
là	B-qt
bao	I-qt
nhiêu	I-qt

xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
lượng	I-if1
3	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
đôi	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
80	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
lượng	I-if1
3	I-if1
5	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
đôi	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
100	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
lượng	I-if1
1	I-if1
5	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
thì	O
được	O
phép	O
đi	O
với	O
tốc	B-sp
độ	I-sp
tối	O
đa	O
là	B-qt
bao	I-qt
nhiêu	I-qt

xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
lượng	I-if1
2	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
80	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
lượng	I-if1
3	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
100	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
2	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
thì	O
xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
lượng	I-if1
3	I-if1
5	I-if1
tấn	I-if1
được	O
phép	O
đi	O
với	O
tốc	B-sp
độ	I-sp
tối	O
đa	O
là	B-qt
bao	I-qt
nhiêu	I-qt

xe	B-tv
tải	I-tv
có	O
trọng	B-if1
lượng	I-if1
3	I-if1
2	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
2	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
100	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
lượng	I-if1
3	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
3	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
80	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	B-tv
tải	I-tv
có	O
trọng	B-if1
lượng	I-if1
3	I-if1
5	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
hai	I-l
chiều	I-l
không	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
giữa	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
thì	O
được	O
phép	O
đi	O
với	O
tốc	B-sp
độ	I-sp
tối	O
đa	O
là	B-qt
bao	I-qt
nhiêu	I-qt

xe	B-tv
tải	I-tv
có	O
trọng	B-if1
lượng	I-if1
3	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
hai	I-l
chiều	I-l
không	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
giữa	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
80	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	B-tv
tải	I-tv
có	O
trọng	B-if1
lượng	I-if1
2	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
hai	I-l
chiều	I-l
không	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
giữa	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
100	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
1	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
thì	O
xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
lượng	I-if1
1	I-if1
5	I-if1
tấn	I-if1
được	O
phép	O
đi	O
với	O
tốc	B-sp
độ	I-sp
tối	O
đa	O
là	B-qt
bao	I-qt
nhiêu	I-qt

xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
lượng	I-if1
3	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
1	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
90	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
lượng	I-if1
2	I-if1
5	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
1	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
70	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

ngoài	B-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
xe	O
ô	B-tv
tô	I-tv
40	B-if1
chỗ	I-if1
ngồi	I-if1
được	O
phép	O
đi	B-qt
tối	I-qt
đa	I-qt
là	I-qt
bao	I-qt
nhiêu	I-qt

xe	O
ô	B-tv
tô	I-tv
40	B-if1
chỗ	I-if1
ngồi	I-if1
đi	O
trên	B-l
đường	I-l
đôi	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
thì	O
được	O
phép	O
đi	O
với	O
tốc	B-sp
độ	I-sp
tối	O
đa	O
là	B-qt
bao	I-qt
nhiêu	I-qt

xe	O
ô	B-tv
tô	I-tv
35	B-if1
chỗ	I-if1
ngồi	I-if1
đi	O
trên	B-l
đường	I-l
đôi	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
80	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	O
40	B-if1
chỗ	I-if1
ngồi	I-if1
đi	O
trên	B-l
đường	I-l
đôi	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
100	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	O
ô	B-tv
tô	I-tv
40	B-if1
chỗ	I-if1
ngồi	I-if1
đi	O
trên	B-l
đường	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
thì	O
được	O
phép	O
đi	O
với	O
tốc	B-sp
độ	I-sp
tối	O
đa	O
là	B-qt
bao	I-qt
nhiêu	I-qt

xe	O
ô	B-tv
tô	I-tv
40	B-if1
chỗ	I-if1
ngồi	I-if1
đi	O
trên	B-l
đường	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
80	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	O
ô	B-tv
tô	I-tv
40	B-if1
chỗ	I-if1
ngồi	I-if1
đi	O
trên	B-l
đường	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
90	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
2	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
thì	O
xe	O
ô	B-tv
tô	I-tv
40	B-if1
chỗ	I-if1
ngồi	I-if1
được	O
phép	O
đi	O
với	O
tốc	B-sp
độ	I-sp
tối	O
đa	O
là	B-qt
bao	I-qt
nhiêu	I-qt

xe	O
ô	B-tv
tô	I-tv
40	B-if1
chỗ	I-if1
ngồi	I-if1
đi	O
trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
2	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
90	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	O
ô	B-tv
tô	I-tv
40	B-if1
chỗ	I-if1
ngồi	I-if1
đi	O
trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
3	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
80	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	O
ô	B-tv
tô	I-tv
40	B-if1
chỗ	I-if1
ngồi	I-if1
đi	O
trên	B-l
đường	I-l
hai	I-l
chiều	I-l
không	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
giữa	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
thì	O
được	O
phép	O
đi	O
với	O
tốc	B-sp
độ	I-sp
tối	O
đa	O
là	B-qt
bao	I-qt
nhiêu	I-qt

xe	O
ô	B-tv
tô	I-tv
40	B-if1
chỗ	I-if1
ngồi	I-if1
đi	O
trên	B-l
đường	I-l
hai	I-l
chiều	I-l
không	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
giữa	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
60	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	O
ô	B-tv
tô	I-tv
35	B-if1
chỗ	I-if1
ngồi	I-if1
đi	O
trên	B-l
đường	I-l
hai	I-l
chiều	I-l
không	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
giữa	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
80	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
1	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
thì	O
xe	O
ô	B-tv
tô	I-tv
35	B-if1
chỗ	I-if1
ngồi	I-if1
được	O
phép	O
đi	O
với	O
tốc	B-sp
độ	I-sp
tối	O
đa	O
là	B-qt
bao	I-qt
nhiêu	I-qt

xe	O
ô	B-tv
tô	I-tv
35	B-if1
chỗ	I-if1
ngồi	I-if1
đi	O
trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
1	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
90	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	O
ô	B-tv
tô	I-tv
35	B-if1
chỗ	I-if1
ngồi	I-if1
đi	O
trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
1	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
60	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

ngoài	B-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
tải	I-if1
trên	I-if1
3	I-if1
5	I-if1
tấn	I-if1
được	O
phép	O
đi	O
tối	B-sp
đa	I-sp
là	B-qt
bao	I-qt
nhiêu	I-qt

xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
tải	I-if1
4	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
đôi	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
thì	O
được	O
phép	O
đi	O
với	O
tốc	B-sp
độ	I-sp
tối	O
đa	O
là	B-qt
bao	I-qt
nhiêu	I-qt

xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
tải	I-if1
4	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
đôi	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
80	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
tải	I-if1
3	I-if1
7	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
đôi	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
100	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
tải	I-if1
4	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
thì	O
được	O
phép	O
đi	O
với	O
tốc	B-sp
độ	I-sp
tối	O
đa	O
là	B-qt
bao	I-qt
nhiêu	I-qt

xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
tải	I-if1
5	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
80	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
tải	I-if1
4	I-if1
5	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
90	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
2	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
thì	O
xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
tải	I-if1
3	I-if1
8	I-if1
tấn	I-if1
được	O
phép	O
đi	O
với	O
tốc	B-sp
độ	I-sp
tối	O
đa	O
là	B-qt
bao	I-qt
nhiêu	I-qt

xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
tải	I-if1
5	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
2	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
90	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
tải	I-if1
4	I-if1
5	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
3	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
80	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
tải	I-if1
5	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
hai	I-l
chiều	I-l
không	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
giữa	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
thì	O
được	O
phép	O
đi	O
với	O
tốc	B-sp
độ	I-sp
tối	O
đa	O
là	B-qt
bao	I-qt
nhiêu	I-qt

xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
tải	I-if1
4	I-if1
5	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
hai	I-l
chiều	I-l
không	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
giữa	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
60	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
tải	I-if1
5	I-if1
tấn	I-if1
đi	O
trên	B-l
đường	I-l
hai	I-l
chiều	I-l
không	I-l
có	I-l
dải	I-l
phân	I-l
cách	I-l
giữa	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
với	O
tốc	B-sp
độ	I-sp
là	O
80	B-v
km/h	I-v
có	B-qt
vi	I-qt
phạm	I-qt
luật	I-qt
giao	I-qt
thông	I-qt
không	I-qt

trên	B-l
đường	I-l
một	I-l
chiều	I-l
có	I-l
1	I-l
làn	I-l
đường	I-l
ngoài	I-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
thì	O
xe	B-tv
tải	I-tv
có	O
	B-if1
trọng	I-if1
tải	I-if1
4	I-if1
5	I-if1
tấn	I-if1
được	O
phép	O
đi	O
với	O
tốc	B-sp
độ	I-sp
tối	O
đa	O
là	B-qt
bao	I-qt
nhiêu	I-qt

